
Pake	MID	43	53.5%	4.6	2.8	2	6.2	8.8	388	22.6	395	1.31	0.65	0.20	0.30	-243
Palafox	MID	22	77.3%	6.7	5.6	1.9	6.9	8	413	28.1	592	1.19	0.48	0.19	0.18	55
Palette	ADC	4	75%	8.4	2.5	1.3	8	6.3	336	9.3	202	1.28	0.70	0.14	0.40	-654
Palette	SUPPORT	28	85.7%	5.5	1	2.5	12.9	1	268	10.4	251	2.18	1.25	0.25	0.44	342
Pancake	JUNGLE	14	78.6%	4.7	2.1	2.2	8.2	5.6	327	12.0	254	2.20	0.90	0.54	0.39	1
Panj	SUPPORT	2	50%	2.4	1.5	3.5	7	0.8	231	7.1	132	2.51	1.21	0.38	0.39	506
Panj	ADC	1	0%	0.8	1	5	3	5.8	302	6.4	144	0.98	0.30	0.25	0.05	-96
Par	SUPPORT	4	25%	1.2	0.5	4.5	5	1.2	217	6.4	97	-	1.32	0.43	0.52	-
Parang	TOP	15	33.3%	2.5	3.8	3.5	4.7	7.7	385	29.3	585	0.92	0.47	0.14	0.15	229
Paranoia	MID	10	20%	2.8	5	3.5	4.8	7.2	369	29.4	640	1.18	0.56	0.20	0.22	-96
ParisGRE	MID	6	50%	4.9	4.3	2	5.5	8.6	417	22.3	430	0.78	0.30	0.09	0.13	-122
Patrick	SUPPORT	1	100%	4.7	4	3	10	2.3	353	24.6	464	3.14	1.19	0.84	0.24	1853
Patrick	ADC	14	21.4%	2.4	3.5	3.5	5	8.6	395	28.9	537	1.24	0.44	0.37	0.20	193
Patrik	ADC	17	41.2%	3.4	3.1	2.4	4.9	9.5	425	30.8	562	1.05	0.39	0.25	0.17	99
Patrik	SUPPORT	1	0%	0.7	0	3	2	1.9	252	18.8	299	2.32	0.92	0.40	0.26	-14
Paz	TOP	21	66.7%	4.6	3.1	1.9	5.4	7.1	376	20.7	378	0.84	0.41	0.08	0.11	-5
Pbd	ADC	2	100%	18	0.5	0.5	8.5	3.7	307	20.6	461	1.85	0.85	0.43	0.25	-474
Pbd	SUPPORT	13	46.2%	3.9	0.6	3.1	11.3	0.7	226	8.4	156	1.90	1.30	0.16	0.39	-206
Peanut	JUNGLE	35	45.7%	4.3	3.3	2.4	7	5.6	339	15.1	296	-	0.53	0.48	0.33	-
Perkz	MID	27	74.1%	4.5	5.3	2.7	7	8.2	426	27.2	642	1.13	0.48	0.23	0.17	380
Phantomles	MID	19	73.7%	5.5	5.1	2.1	6.5	7.7	406	28.4	578	1.07	0.48	0.21	0.20	470
Phantomles	ADC	4	75%	9	4.5	1.5	9	8.3	412	25.2	561	1.13	0.41	0.26	0.16	336
Phlaty	MID	15	93.3%	4.5	4.7	2.5	6.7	8	414	23.9	512	0.92	0.38	0.17	0.18	-13
Phoenix	TOP	9	55.6%	1.6	2.4	4.2	4.2	6.9	348	20.0	417	0.85	0.43	0.07	0.09	-549
Phones	TOP	36	58.3%	2.6	2.7	3.3	5.7	6.8	358	21.5	440	0.80	0.38	0.12	0.14	-104
Photic	ADC	39	56.4%	3.7	3.7	2.4	5.3	8.8	417	24.2	483	-	0.43	0.41	0.14	0
Photic	SUPPORT	1	0%	4	7	4	9	3.3	327	28.8	733	-	1.17	0.86	0.23	-
Phrenic	JUNGLE	18	22.2%	2.2	2.4	3.7	5.9	4.8	298	15.9	306	1.50	0.58	0.35	0.39	-445
PiOk	ADC	15	40%	3.2	4.5	3.3	5.9	8.3	412	30.0	601	0.85	0.39	0.18	0.16	-59
PiOk	SUPPORT	2	50%	5.5	3.5	2	7.5	2.3	299	27.4	580	1.99	0.87	0.45	0.13	223
Pilot	ADC	13	15.4%	3.1	2.7	1.9	3.3	9.7	403	26.5	418	1.31	0.42	0.36	0.14	-201
Pirean	MID	19	63.2%	3.9	1.9	1.5	4.1	8.3	370	29.8	514	1.40	0.52	0.31	0.23	-103
Pitress	SUPPORT	28	46.4%	3.3	1	3.3	9.9	1	244	9.4	184	1.70	0.97	0.15	0.34	-56
Pitress	ADC	3	66.7%	2.7	0	3.7	10	5.1	282	5.6	113	0.70	0.39	0.17	0.28	-811
Pk	TOP	21	85.7%	5.7	2.6	1.7	6.9	7.2	381	21.4	414	1.06	0.51	0.16	0.21	51
Plasma	SUPPORT	22	59.1%	4.1	1.2	2.4	8.7	1	237	10.3	193	2.99	1.69	0.52	0.54	242
Plasma	ADC	1	0%	1	0	1	1	7.6	303	16.1	240	1.12	0.58	0.09	0.27	-888
Pleata	SUPPORT	2	0%	2	1	3	5	1.2	231	6.8	104	2.46	1.99	0.37	0.72	196
Plex	MID	10	40%	2.5	1.8	2.8	5.3	6.9	334	24.6	379	-	0.38	0.14	0.21	-
Ploxy	JUNGLE	35	60%	4.5	3.4	2.5	7.9	5	328	16.1	332	1.38	0.57	0.28	0.28	-76
Plugo	MID	14	78.6%	5.2	2.7	1.8	6.5	8.1	375	25.0	499	1.36	0.58	0.20	0.25	-187
PoP	SUPPORT	17	35.3%	4.2	1	2	7.4	1.1	231	10.4	180	2.47	1.38	0.39	0.44	-172
PoP	ADC	3	33.3%	2.6	1	2.7	6	5.6	300	14.6	235	0.75	0.32	0.12	0.12	-509
Pobelter	MID	10	20%	2.7	2.8	2.7	4.5	8.7	387	28.4	505	1.07	0.43	0.22	0.14	154
Pocky	SUPPORT	1	0%	1	0	5	5	1.2	198	7.3	113	2.78	1.63	0.49	0.52	-244
Police	ADC	33	27.3%	2.9	2.9	2.7	4.9	8.8	404	25.2	462	1.14	0.43	0.27	0.15	-493
Potluck	JUNGLE	18	38.9%	3	2.6	2.6	5.2	5.2	315	17.0	265	1.40	0.52	0.28	0.27	62
Potm	JUNGLE	4	0%	1.1	1.5	4.5	3.5	4.8	291	10.3	167	1.25	0.44	0.30	0.44	215
Potm	MID	1	0%	0	0	3	0	6.9	307	16.1	218	0.90	0.50	0.23	0.18	-2033
Poulsen	MID	6	33.3%	3.5	2.8	3.2	8.2	7.4	357	22.0	518	1.01	0.47	0.20	0.20	-265
Powder	ADC	2	0%	0.4	0.5	3.5	1	8.3	358	24.9	368	0.67	0.43	0.13	0.22	-1125
PowerOfEvil	MID	31	54.8%	4.6	4.3	1.8	4.2	9.2	415	35.3	630	1.12	0.43	0.25	0.12	129
Ppgod	SUPPORT	4	50%	2	0.3	5	9.8	1.1	227	8.3	156	-	1.45	0.44	0.41	-
Practice	ADC	9	55.6%	2.2	5.4	4.4	4.3	8.5	426	32.8	696	0.97	0.38	0.25	0.14	353
Praedyth	ADC	21	33.3%	3.9	3.6	1.9	3.8	9.6	436	33.0	523	1.14	0.38	0.30	0.12	297
Praelus	JUNGLE	21	28.6%	2.9	2.4	3.1	6.7	4.6	299	15.3	265	1.39	0.58	0.32	0.41	-216
PrettyGRE	MID	26	80.8%	5.5	4.8	1.9	5.7	8.3	417	27.0	607	1.15	0.41	0.26	0.18	304
PrimeOP	SUPPORT	28	64.3%	3.6	1	2.6	8.5	1	234	7.7	148	2.52	1.38	0.34	0.44	46
PrimeOP	ADC	2	0%	2.4	2	4	7.5	4.3	277	7.2	162	0.80	0.37	0.09	0.31	-802
Priskornet	MID	3	33.3%	2	2	2.7	3.3	9	373	30.6	478	0.79	0.38	0.18	0.19	-1794
Prismal	ADC	20	45%	2.8	3.6	3.2	5.3	8.4	396	25.9	516	1.02	0.45	0.24	0.25	-349
Prismal	SUPPORT	1	0%	0.4	0	7	3	1.2	220	12.5	206	1.96	0.91	0.42	0.23	-670
Professor	SUPPORT	15	73.3%	3.8	1.5	3.1	10.5	1.1	243	8.6	186	2.60	1.49	0.38	0.50	33
Proker	MID	19	42.1%	4.8	4.1	1.8	4.7	8.1	390	24.5	494	0.85	0.34	0.14	0.12	-244
Promisq	SUPPORT	29	58.6%	3.4	0.8	2.6	7.8	1.1	240	8.5	164	2.93	1.63	0.51	0.53	188
Proud	ADC	1	0%	-	1	0	3	6.7	302	14.4	132	0.87	0.58	0.10	0.26	-2070
Proud	SUPPORT	14	35.7%	4.7	0.5	1.6	6.9	1.1	217	7.9	130	2.84	1.75	0.40	0.52	-148
Psclly	TOP	35	60%	2.8	3.3	3.3	5.7	7.2	372	21.6	439	1.01	0.52	0.13	0.25	258
Puff	ADC	33	66.7%	4.7	5.8	2.4	5.4	9.7	463	26.4	631	-	0.34	0.41	0.08	0
Puff	SUPPORT	2	100%	8.3	4.5	1.5	8	2.5	359	17.8	425	-	0.68	0.45	0.14	-
Puki Style	SUPPORT	1	100%	7.7	3	3	20	1.1	330	20.4	676	2.50	0.99	0.36	0.32	1039
Puki Style	ADC	30	70%	5.7	5.3	1.9	5.8	9.6	457	28.7	575	1.34	0.45	0.34	0.16	404
Puma	ADC	17	29.4%	3.7	3.6	2.1	4.1	9	398	27.6	477	1.02	0.39	0.20	0.16	-458
Pun	TOP	11	27.3%	1.7	3.3	3.5	2.5	7.1	350	29.7	486	0.83	0.44	0.09	0.20	-12
Pun1sher	MID	8	50%	3.2	4.5	3	5.1	8.5	416	25.0	525	1.21	0.50	0.16	0.20	553
Punch	JUNGLE	14	50%	4.6	1.7	1.8	6.6	5	300	11.5	194	1.83	0.66	0.50	0.44	-16
Punk	TOP	4	0%	0.7	0.8	4.8	2.8	8	339	32.2	372	-	0.47	0.13	0.20	-
PuuLoK	JUNGLE	2	0%	1.4	1.5	4.5	5	5.3	308	10.7	133	1.32	0.34	0.32	0.37	-31
Pyosik	JUNGLE	52	67.3%	4.6	2.6	2	6.5	5.8	341	14.1	266	1.59	0.42	0.47	0.28	186
Pyrka	SUPPORT	21	61.9%	3.7	0.4	2.4	8.4	1	220	6.3	112	2.51	1.50	0.30	0.46	-232
Pyrka	ADC	3	100%	16.5	0.7	0.7	10.3	5.2	323	8.1	148	1.12	0.45	0.21	0.37	625
Pyton	ADC	14	28.6%	2.8	3.6	3.1	5	8.9	405	26.0	443	0.78	0.32	0.17	0.09	17
QQ	JUNGLE	14	28.6%	1.9	1.3	3.4	5.1	5	289	10.9	196	1.72	0.66	0.44	0.42	135
Qiuqiu	ADC	1	0%	2.2	3	6	10	3.9	277	10.0	255	-	0.66	0.13	0.33	-
Qiuqiu	SUPPORT	23	65.2%	4.1	0.7	2.4	9.3	1	234	7.3	151	-	1.52	0.32	0.46	0
Quad	MID	5	40%	2.9	3.6	2.6	4	8.1	369	27.2	456	1.48	0.65	0.45	0.30	-61
RNATION	ADC	18	16.7%	2.1	2.8	3.1	3.9	9.2	400	23.7	419	0.75	0.32	0.17	0.14	-413
Rabble	JUNGLE	36	58.3%	3.2	3.1	3.1	6.9	5.3	332	15.5	323	1.42	0.52	0.34	0.30	-96
Raes	SUPPORT	1	100%	-	4	0	11	1.2	340	19.5	502	2.75	1.03	0.77	0.26	1624
Raes	ADC	24	83.3%	6.9	5.1	1.6	5.9	9.6	467	29.3	616	1.27	0.42	0.35	0.19	359
Rafitta	ADC	22	59.1%	4.5	3.8	2.1	5.9	9.9	447	31.9	608	1.10	0.30	0.32	0.11	394
Rafitta	SUPPORT	1	0%	0.5	0	2	1	0.8	204	24.2	361	1.85	0.70	0.46	0.18	-387
Rain	ADC	2	0%	2.8	2.5	2	3	9	389	26.6	393	0.93	0.51	0.22	0.27	-897
Raina	SUPPORT	17	58.8%	4.1	1.1	2.2	7.9	1.1	233	6.9	122	2.36	1.37	0.33	0.46	10
Raina	ADC	4	100%	14.5	0.3	0.5	7	4.9	298	8.3	150	0.78	0.36	0.12	0.33	20
Rainbow	MID	6	83.3%	6.2	4.2	1.5	5.2	8.7	417	30.9	598	1.28	0.52	0.24	0.25	543
Ramune	MID	14	28.6%	2.9	1.9	2.1	4.4	7.6	342	23.8	391	0.97	0.44	0.21	0.23	-184
Random	MID	31	80.6%	5.8	4.5	2	7.2	8.1	405	27.4	575	1.15	0.39	0.21	0.18	204
Ranger	JUNGLE	15	66.7%	5.3	2.8	2.5	10.3	5.3	337	17.3	352	1.73	0.56	0.42	0.35	514
RapMonsters	MID	14	28.6%	2.5	2.7	3	4.7	7.6	358	25.6	395	0.84	0.40	0.14	0.17	-304
Rare	TOP	10	40%	3	2.4	2.6	5.3	6.6	336	22.6	389	0.90	0.51	0.11	0.18	-412
Rascal	TOP	48	70.8%	4.1	2.4	1.9	5.2	8.1	383	21.6	378	1.00	0.48	0.19	0.21	196
Rate	ADC	4	50%	4.3	4.8	2.5	6	9.4	442	26.4	503	1.35	0.46	0.29	0.20	148
Raven	MID	18	27.8%	3.1	3.3	2.4	4.3	8.2	378	27.1	413	1.12	0.51	0.23	0.30	-217
Raven	TOP	21	42.9%	3.1	3.5	2.3	3.8	8.2	394	23.5	440	1.03	0.49	0.16	0.17	28
Rawbin IV	JUNGLE	16	43.8%	3	2.9	3.1	6.4	5.4	335	16.8	307	1.44	0.48	0.30	0.25	-132
Raxhy	JUNGLE	8	25%	1.4	2.3	4.1	3.4	4.8	285	13.8	252	1.24	0.47	0.24	0.31	-404
Raxxo	ADC	1	100%	-	1	0	17	5.6	329	11.3	374	0.87	0.64	0.04	0.36	-24
Raxxo	SUPPORT	30	70%	4.9	0.6	2.3	10.5	1.1	243	7.2	142	2.60	1.52	0.38	0.47	164
Ray	TOP	6	50%	1.8	2.2	3	3.3	7.6	364	20.2	317	0.94	0.38	0.16	0.26	-545
Ray	ADC	13	30.8%	3.3	3.6	2.5	4.6	8.6	393	26.5	425	1.04	0.34	0.31	0.14	-410
RayFarky	TOP	15	33.3%	2.2	3.1	3.1	3.7	7.4	366	23.8	408	0.89	0.42	0.15	0.15	227
Rayito	ADC	21	42.9%	4.5	2.5	1.9	6	8.6	389	26.0	499	1.09	0.41	0.28	0.22	-221
Razork	JUNGLE	22	50%	2.6	2.1	3	5.5	4.9	309	14.0	227	1.73	0.68	0.40	0.34	214
ReGank	JUNGLE	12	50%	4	2.3	1.8	4.8	5.8	332	13.6	201	1.48	0.44	0.38	0.30	244
ReGank	TOP	2	0%	1.3	3.5	5	3	8.1	383	34.2	447	0.89	0.43	0.09	0.14	80
Reat1vo	JUNGLE	28	67.9%	4.2	2.7	2.7	8.5	5.5	342	15.6	314	1.28	0.37	0.30	0.22	449
RedBert	SUPPORT	12	33.3%	3.4	0.8	2.4	7.4	1.1	230	8.5	156	2.64	1.66	0.40	0.57	90
RedBert	ADC	1	100%	-	1	0	10	5	326	5.9	140	0.87	0.25	0.19	0.19	379
Reeker	MID	18	22.2%	2.2	3.5	3.8	4.9	7.8	373	27.8	532	0.95	0.45	0.19	0.19	-463
Rein	JUNGLE	14	42.9%	2.9	2.1	3	6.6	4.8	306	12.6	242	1.53	0.57	0.37	0.34	-320
Rekkles	SUPPORT	5	80%	10.2	1.8	1	8.4	2	312	19.6	371	2.93	1.16	0.68	0.11	844
Rekkles	ADC	20	75%	10.4	5.7	1.2	6.3	10.3	482	25.2	494	1.34	0.38	0.41	0.11	458
Renas	TOP	14	28.6%	2.4	2.4	2.8	4.3	7.5	362	27.2	461	0.86	0.41	0.13	0.16	-236
Renyu	ADC	12	66.7%	5.9	3.2	1.3	4.7	9.4	409	24.8	405	1.36	0.49	0.31	0.12	-173
Renyu	SUPPORT	2	100%	8.3	6	1.5	6.5	2	339	28.4	721	2.28	0.94	0.57	0.21	1196
Rest	TOP	19	36.8%	2.5	2.5	2.7	4.3	7.6	369	26.2	462	0.70	0.29	0.11	0.11	130
Revenge	TOP	18	38.9%	2	2.6	3.6	4.5	7.1	356	22.3	388	0.91	0.39	0.15	0.14	-287
Revolta	JUNGLE	6	50%	2.8	1.8	2.7	5.5	5.5	310	13.1	260	1.66	0.71	0.41	0.40	133
Rex	MID	21	28.6%	2.1	2.9	3.3	4.2	7.4	353	26.3	471	0.80	0.37	0.14	0.16	-288
Rharesh	ADC	34	61.8%	3.8	4.8	3	6.5	9.1	432	31.7	654	1.19	0.40	0.32	0.15	299
Rharesh	SUPPORT	1	0%	0.2	0	5	1	1.7	226	22.0	383	2.50	0.63	0.67	0.14	-607
Rhemio	MID	15	26.7%	2.6	2.1	2.5	4.5	7.3	340	24.4	407	0.94	0.51	0.07	0.22	-773
Rhioni	ADC	8	37.5%	2.7	2.9	2.9	5	8.3	379	23.1	360	0.92	0.28	0.28	0.07	-77
Rhuckz	SUPPORT	29	72.4%	4.2	1	2.3	8.7	1	237	7.5	155	2.45	1.50	0.31	0.47	25
Rich	TOP	16	50%	1.8	2.1	3.1	3.4	7.9	374	26.9	411	0.89	0.40	0.18	0.09	-163
Rifty	TOP	8	25%	1.2	2.1	4.6	3.4	7.5	351	25.4	456	0.91	0.39	0.11	0.13	-582
Rika	MID	1	0%	1.5	4	4	2	7.4	376	39.5	608	0.95	0.39	0.17	0.06	-1254
Rika	TOP	29	27.6%	2	2.6	3.8	5.1	7.3	369	23.9	434	0.89	0.43	0.14	0.12	-138
Rikara	ADC	7	14.3%	3.7	6.4	3	4.7	9	443	26.5	617	0.98	0.29	0.27	0.07	-378
Rimtuolis	MID	6	33.3%	1.7	3.7	4	3	7.9	364	32.2	523	0.86	0.39	0.13	0.09	-620
River	ADC	2	0%	1.8	3	2.5	1.5	10.1	428	31.6	438	-	0.27	0.50	0.13	-
River	JUNGLE	25	72%	5.4	2.2	1.8	7.4	5.4	328	12.4	224	1.53	0.46	0.39	0.32	108
Riyev	SUPPORT	6	66.7%	4.1	0.5	2.5	9.7	1.2	231	6.3	118	2.70	1.43	0.45	0.40	-227
Roach	TOP	6	50%	1.9	2.3	3	3.5	7.5	353	15.4	268	1.14	0.52	0.20	0.20	-453
Robo	TOP	15	73.3%	2.6	3.2	3.9	6.9	6.8	362	22.4	479	1.05	0.49	0.16	0.19	121
Rock	TOP	21	42.9%	2.6	3.4	3.5	5.5	6.5	350	21.8	428	0.94	0.41	0.17	0.18	86
Rockky	TOP	20	35%	2.2	3.3	3.1	3.4	8.8	410	24.6	424	1.00	0.41	0.20	0.10	632
Rocklho	TOP	18	27.8%	1.5	2.2	4.2	4.1	6.6	337	27.0	501	0.65	0.32	0.10	0.05	-594
Rogue	SUPPORT	21	33.3%	2	0.6	3.4	6.3	1.1	219	7.4	114	2.46	1.54	0.35	0.55	-8
Roi	MID	12	50%	4	2.3	1.8	5.1	8.1	379	24.5	378	1.05	0.40	0.25	0.18	-436
Roison	MID	18	44.4%	6.1	3.5	1.4	5.3	8.3	387	33.3	620	0.81	0.43	0.11	0.15	-194
Roki	MID	15	33.3%	3.1	2.5	2	3.7	7.8	352	25.7	397	1.00	0.41	0.23	0.21	-59
RonOP	SUPPORT	34	50%	3.8	1.1	2.7	9.2	1	241	7.0	135	2.41	1.43	0.31	0.43	7
RooKie	MID	31	71%	3.2	4.2	3.4	6.9	7.4	382	27.3	641	-	0.38	0.25	0.20	-
Route	ADC	25	28%	3.1	3.2	2.2	3.5	9.9	414	27.5	445	1.32	0.45	0.45	0.22	-279
Route	SUPPORT	1	100%	10	2	1	8	2.2	292	34.7	674	2.92	1.01	0.84	0.27	51
Rubi0o	TOP	6	16.7%	1.3	1.5	3.5	3.2	7.3	337	23.7	422	0.90	0.47	0.13	0.17	-690
Ruby	MID	35	45.7%	2.6	2.9	3.4	5.8	7.2	360	25.8	459	-	0.44	0.27	0.17	-
Rufus	ADC	4	75%	2.3	1.3	3.8	7.3	5	302	9.4	191	0.82	0.42	0.09	0.30	-1065
Rufus	SUPPORT	27	66.7%	4.8	0.7	2.7	12.4	1	247	8.7	175	2.41	1.49	0.20	0.50	283
Ruin	TOP	18	16.7%	2.4	2.5	3	4.6	7.6	361	23.3	375	1.17	0.51	0.23	0.16	-45
Ruler	ADC	43	72.1%	8.4	4.5	1.1	4.8	10.4	468	32.6	586	1.57	0.51	0.48	0.19	552
Ruler	SUPPORT	5	60%	5.7	2	1.4	6	2.1	299	26.9	441	2.58	1.12	0.83	0.28	707
Rulfchen	JUNGLE	6	16.7%	1.6	1.5	4	5	5.2	297	16.3	299	1.81	0.62	0.35	0.23	54
Rumor	ADC	2	0%	0.8	2	4	1	9.1	383	24.8	490	0.94	0.34	0.39	0.16	-676
Ruvelius	ADC	12	25%	3.3	2.6	1.9	3.8	9.2	401	32.7	503	0.89	0.32	0.22	0.14	-228
Ruvelius	SUPPORT	1	0%	1.8	3	5	6	2.4	289	22.8	445	1.17	0.39	0.28	0.14	727
Ryan	JUNGLE	20	35%	3.3	3	2.7	6	5.6	329	16.4	296	1.63	0.54	0.40	0.32	-16
Ryoma	MID	28	46.4%	3.3	2.9	2.3	4.6	8	365	28.9	484	0.98	0.44	0.18	0.27	-423
Ryuzaki	JUNGLE	6	33.3%	2.9	3	3	5.7	5	309	19.5	363	1.81	0.76	0.33	0.30	293
S1d	ADC	1	0%	0.1	0	8	1	5.1	257	5.0	87	0.70	0.32	0.14	0.28	-1874
S1d	SUPPORT	34	61.8%	3.3	0.9	3.5	10.6	1.1	237	7.3	148	2.27	1.37	0.26	0.45	-3
SIKINTI321	SUPPORT	7	0%	1.4	0.7	3.1	3.6	1	211	10.7	150	2.22	1.32	0.35	0.34	-490
SIKINTI321	ADC	1	0%	2	2	4	6	5.1	285	18.4	324	0.71	0.45	0.06	0.23	-489
SS	ADC	4	25%	2.6	2.8	1.8	1.8	8.8	379	27.7	534	1.22	0.30	0.48	0.13	-692
SaNTaS	ADC	3	100%	16.3	1.3	1	15	6.3	361	10.7	291	1.06	0.51	0.08	0.22	776
SaNTaS	SUPPORT	12	83.3%	6.4	0.9	1.8	10.8	1.4	270	7.9	172	2.42	1.15	0.38	0.33	422
Sacre	TOP	16	25%	2	1.3	2.1	2.9	7.6	354	23.3	393	1.03	0.49	0.16	0.17	-346
Saddy	ADC	4	50%	7.7	5.8	1.5	5.8	9	442	31.1	642	0.99	0.37	0.27	0.15	192
Saddy	SUPPORT	1	0%	3.3	0	3	10	2.9	263	16.6	298	2.76	1.07	0.77	0.19	364
Saken	MID	34	38.2%	2.5	3.4	3	4.2	8.6	392	25.6	474	1.15	0.54	0.18	0.27	-4
Salut a tous	TOP	18	55.6%	3.8	3.7	2.4	5.4	7.8	399	25.3	517	1.05	0.43	0.15	0.16	307
Sangyoon	ADC	10	70%	8.9	3.7	1	5.2	10.6	455	32.1	598	1.40	0.35	0.44	0.10	443
Sangyu	JUNGLE	2	0%	0.3	1	4.5	0.5	4.8	278	19.5	214	0.87	0.41	0.19	0.19	-907
Santorin	JUNGLE	31	54.8%	3.7	2	2.4	6.8	4.8	303	12.1	203	1.47	0.42	0.40	0.33	123
Sarkis	ADC	6	83.3%	5.9	2.8	1.5	6	8.7	409	23.3	474	1.02	0.39	0.28	0.13	169
Satorius	TOP	18	44.4%	3.1	2.4	2.4	5.3	6.8	341	20.7	413	1.01	0.43	0.09	0.13	-11
Saviour	SUPPORT	9	55.6%	2.5	1	4.2	9.4	0.8	237	7.0	147	2.15	1.13	0.27	0.35	-71
Scarface	TOP	21	57.1%	2.8	3	2.9	5.1	7.6	382	22.7	467	0.96	0.44	0.16	0.17	258
Scarlet	MID	18	44.4%	5.8	4.6	1.6	4.7	8.6	409	30.6	634	1.10	0.39	0.23	0.20	55
Scarlet	MID	4	25%	2.3	1.8	2.5	4	8.6	356	26.7	515	0.87	0.39	0.22	0.12	-238
Scary	SUPPORT	3	0%	1.5	0.3	4.3	6	1.2	210	9.0	176	1.77	1.01	0.25	0.37	-174
Scary	JUNGLE	9	22.2%	2.7	1.6	3.8	8.8	4	274	10.0	192	1.24	0.41	0.27	0.32	-620
Scout	MID	52	57.7%	5	3.9	1.9	5.7	8.4	403	27.0	465	-	0.42	0.26	0.21	-
Scuro	SUPPORT	2	0%	3.8	1	2.5	8.5	0.6	218	7.9	154	1.99	1.22	0.23	0.46	-356
Sebekx	MID	14	0%	1.9	2.2	3	3.4	7.6	347	26.7	431	0.88	0.43	0.12	0.18	-165
Secret	SUPPORT	39	38.5%	2.4	0.3	3.2	7.3	1	218	6.7	124	2.51	1.64	0.35	0.50	-103
Sedrion	ADC	2	100%	3.8	2	2.5	7.5	5.2	318	6.3	153	0.71	0.31	0.09	0.15	-1012
Sedrion	SUPPORT	16	37.5%	4.4	0.8	2	8.1	0.9	225	8.3	153	2.33	1.17	0.35	0.33	-197
Seelame	ADC	18	55.6%	4.3	4.3	2.6	6.8	8.9	429	24.3	543	1.22	0.52	0.30	0.25	0
Selfie	MID	6	16.7%	1.1	3.8	6	3	8.2	365	30.4	521	0.95	0.31	0.29	0.19	-362
Selfmade	JUNGLE	25	76%	4	4.3	2.6	6.4	5.2	341	18.5	366	1.51	0.61	0.29	0.30	-78
Senan	SUPPORT	6	33.3%	2.8	0.3	2.3	6.2	0.9	214	8.2	149	2.51	1.52	0.31	0.50	-129
Sencux	MID	14	50%	4.6	4.4	2.4	6.4	8	392	26.6	524	1.00	0.43	0.13	0.22	-98
SeongHwan	JUNGLE	15	60%	4.9	2.7	2	7.1	5.2	321	13.3	236	1.70	0.65	0.40	0.39	135
Sephis	JUNGLE	6	33.3%	2.5	1.8	2.7	4.8	5	297	13.7	235	1.08	0.38	0.27	0.36	-552
Serin	MID	15	53.3%	4.8	4	2.2	6.5	7.3	374	21.8	421	0.92	0.44	0.15	0.16	-371
Sertuss	MID	24	79.2%	6.1	4.8	1.6	4.8	9	429	27.3	567	1.17	0.46	0.22	0.17	119
Sevi9	JUNGLE	15	26.7%	1.6	2.1	4.6	5.1	4.7	291	15.2	247	1.31	0.41	0.33	0.34	-199
ShaDow	SUPPORT	4	25%	1.8	0.5	5	8.3	0.9	234	8.8	157	-	1.61	0.38	0.47	-
Shadow	SUPPORT	12	66.7%	5.9	0.3	1.6	9.1	1	222	8.8	142	2.61	1.55	0.35	0.46	152
Shadow	ADC	2	100%	-	0.5	0	8.5	5.6	323	7.4	183	0.89	0.36	0.08	0.23	583
Shadow	JUNGLE	26	53.8%	3.5	3.8	2.7	5.8	5.1	322	17.3	319	1.30	0.47	0.34	0.40	-28
Shark	ADC	6	16.7%	1.7	2	3.8	4.3	7.8	360	22.1	375	0.59	0.19	0.20	0.02	-418
Shawn	SUPPORT	2	0%	1.4	0.5	5	6.5	0.6	192	7.4	145	1.82	1.29	0.12	0.42	-935
Shellkunchik	TOP	15	20%	2.1	1.7	3.3	5.3	6.8	324	19.1	342	0.87	0.38	0.11	0.11	-881
Shemek	TOP	25	72%	6.8	2.2	1.1	5.4	7.2	367	17.5	328	0.80	0.33	0.10	0.10	-179
Shernfire	JUNGLE	21	42.9%	2	2	4.3	6.6	5.4	319	16.4	314	1.59	0.53	0.41	0.31	-62
Shiage	MID	17	23.5%	3.2	3.3	2.5	4.7	8.3	372	29.5	573	0.92	0.31	0.18	0.13	-72
ShiauC	SUPPORT	35	65.7%	4	1.7	3.1	10.8	1.1	251	8.5	183	-	1.81	0.43	0.58	0
Shiganari	SUPPORT	3	100%	11.5	4.3	1.3	11	2.9	370	32.8	723	2.54	0.94	0.67	0.15	1566
Shiganari	ADC	12	91.7%	9.3	6.4	1.3	6	8.7	446	30.5	674	1.05	0.36	0.29	0.17	335
Shini	JUNGLE	14	42.9%	3.1	2.4	2.9	6.6	5.3	325	16.2	304	1.59	0.49	0.44	0.29	-81
Shinsekai	TOP	18	27.8%	2.1	1.6	2.9	4.7	6.7	330	24.8	355	0.84	0.44	0.15	0.18	-886
Shiziy	JUNGLE	1	0%	2	2	3	4	4.7	334	10.0	120	0.96	0.18	0.36	0.21	136
Shlatan	JUNGLE	31	71%	4.6	3.1	2.6	8.8	4.8	334	14.8	301	1.76	0.82	0.36	0.41	391
Shlyapojor	MID	15	20%	1.9	3.5	4.2	4.3	8.5	386	30.8	549	0.85	0.45	0.13	0.19	-638
Shok	MID	25	52%	3.5	2.9	2.1	4.4	8.4	385	29.1	494	0.95	0.42	0.17	0.20	61
ShowMaker	MID	42	47.6%	4.6	2.9	1.7	4.8	8.7	392	25.8	454	1.29	0.54	0.23	0.24	78
